,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue122,hsa.mir.3677,-1.816882241,0.001024984,-1.491365838,0.065193446,-0.87652476,0.346150965,0.157544026,0.835763193,-1.382399113,0.581918096,-0.016566327,0.988743952,-0.999523662,0.246441799,-1.962481111,0.073518292,-0.891347497,0.224570524,-0.20533273,0.736461451,0.129156339,0.242506263,0.164716363,1
pvalue123,hsa.mir.369,-2.498057154,0.000458424,-1.19273934,0.122249404,0.191953079,0.845944208,1.041721295,0.281378183,-0.295049269,0.923976827,-1.593559717,0.785145118,-0.544903713,0.866087837,-1.281570853,0.26712252,-0.341376055,0.676032597,0.749488157,0.268407451,0.086764541,0.134214001,0.080557156,1
pvalue124,hsa.mir.374b,-2.178991626,0.004136329,-0.460411432,0.61294632,-0.522328444,0.633799598,0.523487836,0.530377472,1.584375741,0.856070803,1.439836869,0.864531965,0.513555645,0.952687461,0.1285806,0.874943486,-0.034938699,0.965880195,0.6388625,0.366416098,0.726322321,0.712101461,0.701655209,1
pvalue125,hsa.mir.376c,-3.128344547,4.78E-08,0.230915824,0.7514819,0.078207843,0.929940883,1.953466849,0.012279066,-0.73286795,0.850715299,-1.147833883,0.775649319,-1.364666378,0.627724445,-0.038541834,0.969260822,-0.344071443,0.73088351,1.311819211,0.093421481,0.050026228,0.055153451,0.028201767,1
pvalue126,hsa.mir.378a,-2.852847019,3.12E-07,0.100007391,0.92038126,0.8890747,0.296450943,1.02677818,0.241929015,-0.689827304,0.925117212,-0.106104194,0.867556471,-0.375289908,0.744556427,-0.162404957,0.87107355,0.782267889,0.349951351,0.83763057,0.306522743,0.44538514,0.498849921,0.468098087,1
pvalue127,hsa.mir.3913.1,-2.067807844,0.000960769,-0.241134526,0.80132249,0.145995651,0.893070122,-0.738550124,0.365736212,0.184240577,0.873029708,-0.903562924,0.798386614,-0.994673101,0.827467218,-0.16447687,0.816233501,-0.175458929,0.794261138,-1.040228153,0.230541375,0.59541553,0.6705147,0.645188037,1
pvalue128,hsa.mir.3917,-1.834189111,0.005540527,-0.003056421,0.997255302,-0.874407726,0.310200606,-0.592289378,0.500612277,0.870997836,0.938394481,1.799686468,0.892887156,-1.368129388,0.921366954,0.355014521,0.627008592,-0.185287515,0.808643987,-0.646785779,0.430952212,0.572800498,0.58431368,0.562724442,1
pvalue129,hsa.mir.3926.1,-1.523502541,0.001357513,-0.17400921,0.850991159,-1.617415627,0.059887562,-1.016962715,0.260232931,1.393307098,0.871448723,3.006938077,0.716412629,-0.513599626,0.952648633,0.31600687,0.618223777,-0.813325785,0.266735759,-1.089821281,0.192789146,0.213133805,0.23991925,0.196238188,1
pvalue130,hsa.mir.3926.2,-1.60412761,0.004343163,-1.857809591,0.022314224,-0.752704685,0.379844763,-0.656710607,0.537820283,1.370576532,0.812129525,1.320759569,0.863160737,0.254785059,0.973890104,-1.257234464,0.251314752,-0.229837819,0.716581223,-0.499305725,0.456891222,0.604451592,0.671164892,0.643907659,1
pvalue131,hsa.mir.421,-3.4997093,1.63E-12,0.826973363,0.358249998,1.188896796,0.155180398,1.799100207,0.003178125,-0.590801174,0.572971331,0.223554164,0.712539367,-0.552362492,0.539345638,0.560656824,0.647402428,1.208441405,0.280075331,1.520330372,0.153105746,0.290221083,0.383407833,0.329299999,1
pvalue132,hsa.mir.423,-1.742596062,2.01E-06,-1.955820329,0.000694428,-1.104579758,0.059849443,-0.031321792,0.967485126,23.52833852,6.62E-07,0.122366075,0.975846856,-0.265883435,0.97672969,-0.904963012,0.268132313,-1.020360846,0.21151384,-0.145159331,0.810653095,0.439721345,0.488771638,0.457753271,1
pvalue133,hsa.mir.425,-3.003667805,8.21E-09,0.631731362,0.505303651,0.224581313,0.778678603,1.523105165,0.037043216,-1.156109878,0.860377472,-0.369616727,0.884691733,-0.38003805,0.919225566,0.2355403,0.796549975,0.070110068,0.94410869,1.273974326,0.107187332,0.176395125,0.169404638,0.130772968,1
pvalue134,hsa.mir.431,-3.832336841,6.37E-21,0.976187803,0.149975712,1.017523914,0.175645669,2.585162404,0.000390475,-1.93479039,0.776508325,-2.662456451,0.763365208,-2.712873561,0.675485821,0.502733311,0.663377252,0.274733741,0.822525182,1.712282468,0.104301733,0.064758552,0.073496399,0.041704365,1
pvalue135,hsa.mir.432,-3.846806493,1.93E-20,1.036921914,0.120505733,1.322216601,0.142622795,2.437869251,0.000280691,-2.079835781,0.738840196,-2.026424797,0.748858152,-2.879550223,0.586005297,0.434921248,0.706488003,0.740771109,0.521365821,1.483280199,0.162046784,0.239018337,0.260101379,0.216128131,1
pvalue136,hsa.mir.4326,-3.195976097,1.87E-10,1.675516876,0.010159115,-0.285682419,0.707196828,1.648756443,0.055008625,-1.06639197,0.200486545,-1.232641027,0.817417165,-1.009284119,0.382211178,1.260751452,0.12354547,-0.631849256,0.605977772,1.246866386,0.127922105,0.066262165,0.14605894,0.084257681,1
pvalue137,hsa.mir.4444.2,-1.528747339,0.034142956,-0.320934991,0.757443278,-1.91283087,0.033412663,-0.513429577,0.56662803,0.099494854,0.980638743,1.623298297,0.792897435,0.640821073,0.877922144,-0.158993685,0.828198657,-1.224277533,0.182220291,-0.139238655,0.849331269,0.428093956,0.537515881,0.493852589,1
pvalue138,hsa.mir.4461,-1.522779162,0.026073642,-2.153670633,0.004707275,-0.712153941,0.476343717,-0.806299278,0.450971767,3.151342419,0.594376393,1.047760325,0.862528547,0.676088493,0.9075285,-1.048308138,0.348640427,-0.254647805,0.693511162,-0.466029773,0.510350801,0.761222213,0.791323355,0.779516649,1
pvalue139,hsa.mir.451a,-1.734624657,0.005263073,-0.66180792,0.460914876,-0.431007563,0.643670339,-0.925688358,0.270148999,0.515922441,0.925630772,0.191659986,0.972170209,0.923990178,0.868381425,-0.41203415,0.573091809,-0.30639587,0.648129273,-0.516656805,0.479561123,0.897495909,0.893841903,0.891665099,1
pvalue140,hsa.mir.452,-1.533187519,0.004083399,-0.485949663,0.586709071,-1.369160093,0.094467945,-1.381143655,0.102305046,0.701134146,0.539642456,0.737317159,0.876377284,-0.081483138,0.987305921,-0.194216572,0.748590964,-0.99261366,0.224583847,-1.290210048,0.114265164,0.269186602,0.328288203,0.282637544,1
pvalue141,hsa.mir.455,-3.058700671,8.88E-08,0.749795178,0.411721247,0.192563194,0.803734054,1.605653483,0.052041617,-0.517731861,0.863465692,1.063973185,0.764657395,-0.752903755,0.800627168,0.540346126,0.554165009,0.583981235,0.522675093,1.276714365,0.111391685,0.34596543,0.361361194,0.322082239,1
pvalue142,hsa.mir.4638,-2.603935181,4.75E-05,0.092280101,0.914366775,0.716387106,0.448427671,0.301446256,0.735662075,-0.25110514,0.966788829,-0.977009047,0.870353706,-1.031108275,0.870261779,-0.017887661,0.984371857,0.335310163,0.627274151,-0.109519762,0.893361737,0.906374787,0.905455328,0.90381989,1
pvalue143,hsa.mir.4661,-2.851703384,9.70E-08,0.937264568,0.26846052,0.816991086,0.234860118,0.639688275,0.448110145,-1.414191274,0.882797775,-1.753454473,0.847358259,-2.160011781,0.845401984,0.460200264,0.547660552,0.265340747,0.716382484,-0.099081546,0.903483267,0.877973767,0.878269948,0.87554594,1
pvalue144,hsa.mir.4668,-2.779306468,3.90E-07,1.006531169,0.207054349,0.842020172,0.404973131,0.568447149,0.556005786,-0.512662366,0.459746574,-1.311509936,0.873634019,-0.623329115,0.820355418,0.803086157,0.272229474,0.380988593,0.641864935,0.358231502,0.640364554,0.736427623,0.735050059,0.724508628,1
pvalue145,hsa.mir.4677,-2.106141729,0.000277827,0.064290988,0.94071869,-0.234044419,0.826297306,-0.430750463,0.622997843,0.596391888,0.928711986,1.308876376,0.864935909,-0.305245406,0.97052406,0.228628204,0.733350101,0.247372987,0.727108195,-0.584986389,0.499842494,0.728884706,0.770221344,0.75756443,1
pvalue146,hsa.mir.4728,-1.690960008,5.61E-06,-0.509832829,0.568272055,-1.110557764,0.176156985,-0.657688502,0.447387694,-1.828201749,0.891440944,-0.752354293,0.908592779,-1.036071391,0.939862236,-0.977790324,0.157506702,-1.314447084,0.101249275,-0.97094147,0.159623145,0.242912304,0.225727212,0.18588969,1
pvalue147,hsa.mir.4742,-2.738250088,1.31E-07,0.664989429,0.468638286,0.193793436,0.831086594,0.855697397,0.236528343,-1.701327957,0.810300893,-1.021634681,0.761485381,-1.073301284,0.307382315,0.124950557,0.885295882,-0.130474137,0.886395831,0.475813141,0.560373011,0.831046879,0.828958631,0.824280161,1
pvalue148,hsa.mir.4746,-1.027856182,0.060982233,-1.970613297,0.011648651,-1.465811902,0.16713324,-1.720653823,0.019670102,2.830484377,0.712562725,0.426600754,0.936258567,-0.377303211,0.963082656,-0.975446709,0.131142659,-1.170186768,0.098336389,-1.676484556,0.040139883,0.137233805,0.121864139,0.081905286,1
pvalue149,hsa.mir.4787,-2.250110243,1.20E-05,0.009403014,0.990901943,0.604590195,0.459533339,-0.998018884,0.184900913,-0.21001221,0.811623098,-0.760209528,0.435011619,-1.671268173,0.835752471,-0.090687016,0.898138867,0.303356479,0.639486214,-1.549912899,0.165855729,0.215368787,0.394261468,0.299104262,1
pvalue150,hsa.mir.483,-2.575466443,2.90E-06,0.295276656,0.732484616,-1.571333909,0.044790799,1.045095796,0.130935741,-1.058933854,0.732165426,0.01379164,0.997697161,-1.468425584,0.639577565,-0.134144041,0.876993744,-1.552914429,0.204872593,0.455980186,0.56474697,0.125726186,0.26416703,0.172613956,1
pvalue151,hsa.mir.484,-2.545231312,9.96E-06,0.297573354,0.768953109,-1.241291301,0.089135574,1.208985231,0.15143985,-1.330125271,0.852874862,0.280109539,0.494618757,-0.092888472,0.983188515,-0.09224726,0.910150769,-1.086459278,0.346815995,1.088626726,0.108084204,0.049352364,0.069986661,0.033292356,1
pvalue152,hsa.mir.485,-2.289542607,0.000992316,-1.627029255,0.065594812,0.27936022,0.797905972,0.621179113,0.518284752,-0.447976546,0.608307557,-1.483156077,0.694251271,-0.84912174,0.794509078,-1.641557118,0.155805157,-0.160602024,0.833530417,0.334571522,0.628177908,0.147925475,0.310724661,0.211532918,1
pvalue153,hsa.mir.491,-3.453410137,4.62E-10,1.55857736,0.059905964,1.654920464,0.038767539,1.275904719,0.098467864,-2.156332151,0.814220831,-1.583177787,0.86798112,-2.073382876,0.835835166,0.872655115,0.314515148,1.15069927,0.170156468,0.637094273,0.462066782,0.523209733,0.571560119,0.542862882,1
pvalue154,hsa.mir.495,-2.940197543,1.29E-07,0.749889814,0.379188554,-0.497679072,0.511065109,1.498458087,0.056988559,-1.754951916,0.773640907,-1.533640355,0.851042848,-1.023446122,0.860326417,0.123887908,0.886280479,-0.990829182,0.418576686,1.064062331,0.178459835,0.082321949,0.121032336,0.070840263,1
pvalue155,hsa.mir.497,-2.998706846,3.53E-08,-0.328359312,0.610289689,0.73473239,0.35182487,1.767451382,0.02589354,1.679360323,0.795999675,0.580171771,0.459847497,-0.640759147,0.45202675,0.207430847,0.835701885,0.908953919,0.294273745,1.402075323,0.080607494,0.196564589,0.228199258,0.182216876,1
pvalue156,hsa.mir.4999,-2.361092117,1.59E-05,0.096642142,0.901443319,-0.559571152,0.592369197,0.759018314,0.396514683,-0.107285914,0.984015058,-1.02231391,0.893446453,-1.701617662,0.854645411,0.023830368,0.973143144,-0.892153758,0.303409397,0.139647186,0.83526052,0.570623146,0.653673782,0.625570478,1
