,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue231,hsa.mir.7.3,-1.43819532,0.102887764,3.300557337,0.170606608,1.897149414,0.296550188,1.064936348,0.532632344,-0.997372061,0.889521263,-1.057253741,0.884468308,-1.097461915,0.88244795,1.197689079,0.088319092,0.798154092,0.225889389,0.250749039,0.731967842,0.22750672,0.246578418,0.219158507,1
pvalue232,hsa.mir.708,-0.186039417,0.921848475,0.271370779,0.906587014,-1.133978928,0.578201962,0.460573689,0.838607693,-0.929357473,0.324620005,1.282244708,0.150959575,-0.757821301,0.343330049,-0.411964006,0.497529094,-0.279912815,0.645200033,-0.116681066,0.826235448,0.90681963,0.908721214,0.907661924,1
pvalue233,hsa.mir.744,-0.57692236,0.631365011,0.003172259,0.998228439,0.072220179,0.959355769,2.062329628,0.540101667,1.36894917,0.094318516,1.562584785,0.166890928,0.051148584,0.950759294,0.850395838,0.301165766,1.026786606,0.202642138,1.137884808,0.143215561,0.416173159,0.523299519,0.487082152,1
pvalue234,hsa.mir.766,-0.458082228,0.607893906,-0.097967797,0.934544072,0.173605401,0.894072343,1.69520126,0.616872107,1.093512247,0.225928643,0.553695406,0.523583065,-0.50758589,0.449126742,0.60552329,0.392384585,0.469982524,0.489744895,0.564296406,0.405396314,0.814186489,0.839668335,0.834791707,1
pvalue235,hsa.mir.769,-0.488545162,0.524564099,-0.519258557,0.676290517,2.254092182,0.469737473,0.452665254,0.68983324,0.793879608,0.31629415,-0.856382151,0.398781144,-1.189199411,0.198293569,0.176405611,0.784120235,0.516538439,0.375681033,-0.200158158,0.734258691,0.611361146,0.605139788,0.593932818,1
pvalue236,hsa.mir.7705,-1.221840385,0.082209208,2.304298055,0.48879502,-0.27496169,0.744615428,1.454178239,0.372559901,-2.0295643,0.364586782,0.194938137,0.775249061,-1.849019804,0.484726989,0.450948086,0.574897939,-0.05358181,0.947778754,0.337518924,0.663742232,0.784776196,0.793600303,0.789610692,1
pvalue237,hsa.mir.7706,-0.535870645,0.590017966,1.602922302,0.440006807,-1.984562276,0.074217257,5.434515101,0.192875509,-0.03392321,0.966141634,1.698575918,0.014712956,-1.328987918,0.178057576,0.862662302,0.140375751,-1.25105029,0.15216118,0.295581983,0.630882091,0.011952135,0.039396666,0.016120214,1
pvalue238,hsa.mir.874,-1.166828728,0.169819742,1.069723693,0.398757169,2.060657017,0.550301954,0.827415552,0.418303493,-0.715936367,0.477419033,-1.107982246,0.365569969,-0.739446938,0.530133294,0.338294426,0.61522026,0.68769804,0.254663009,0.206059668,0.743015419,0.658213238,0.652324144,0.643301011,1
pvalue239,hsa.mir.877,-1.605586076,0.080945125,1.275258637,0.322593165,1.523992109,0.392609536,2.507326436,0.392533827,0.291364427,0.698385296,-0.078068719,0.946651015,-0.804600583,0.32197364,1.146134639,0.281416068,1.122801849,0.292216411,1.060289289,0.318122823,0.63766019,0.75190516,0.721936211,1
pvalue240,hsa.mir.887,-0.247021791,0.812934261,0.278814884,0.891951833,-0.511444219,0.65889956,1.25519521,0.743936282,0.104896436,0.972719075,0.514516997,0.872794244,-0.652552828,0.828675993,0.241668743,0.701335907,-0.06834925,0.915919716,0.214859869,0.726393899,0.929593763,0.931287412,0.930692658,1
