"","gene","intercept","interceptpvalue","cure1","curepvalue1","cure2","curepvalue2","cure3","curepvalue3","survival1","survivalpvalue1","survival2","survivalpvalue2","survival3","survivalpvalue3","cox1","coxpvalue1","cox2","coxpvalue2","cox3","coxpvalue3","logtest","waldtest","scoretest","flag"
"pvalue","hsa.let.7a.3",2.00846424846409,0.732498349915102,0.721933278551012,0.917954183160896,-1.62537367886758,0.792317866345781,12.096764469203,0.20094017048221,-1.37175977792436,0.112318304864342,-0.824846545739261,0.136478584206119,-2.09623451450297,0.00250697414483186,-0.985013789102669,0.0201785320153225,-1.3796908440585,0.0015651792095146,-1.38168838921414,0.00110074725489179,0.00414633620700624,0.00202055192420149,0.000771226431327671,1
"pvalue1","hsa.let.7b",16.6756044178646,0.0378663715034167,-6.25388216051963,0.528246309753637,-16.4081817309943,0.0458946240387959,-9.49835066372756,0.348296357689796,-0.578013245495546,0.325555573714264,-0.813432095195194,0.208845539825846,-1.4715237638372,0.0762200169897675,-0.58943488046805,0.111891512771157,-1.65702210436157,0.000654527120937144,-1.39190575419689,0.00177837459591595,0.000725615737185954,0.000996048054088469,0.000300460760943474,1
"pvalue2","hsa.let.7c",1.01010578178694,0.747523161254042,1.45942945592709,0.838830286939075,2.2080055624168,0.67290206962944,10.0840402795673,0.131236839403689,-0.383039158780976,0.598122680542997,-0.705998222755052,0.367987050113694,-1.30925619569865,0.206391320022703,0.155413554849983,0.708333519944569,-0.0594193812401585,0.889683453647029,-0.489676247055805,0.268289311810617,0.499147593595548,0.529349869465241,0.519391346047203,1
"pvalue3","hsa.let.7d",7.93641534763554,0.25440752067796,-0.608657660330239,0.948582035396253,2.24613446589969,0.78970428776315,-7.05462253937112,0.399150400653947,-0.326606414184693,0.508066840121211,0.115204961547519,0.792047358138878,-0.426296676271044,0.696493259451221,-0.333996727711975,0.424493184454619,0.102220100822019,0.800817397360994,-0.968890801653031,0.0396339294463384,0.101617287647884,0.13718576906407,0.120330366232906,1
"pvalue4","hsa.let.7e",0.714170288077697,0.602541574371282,0.284479244629126,0.94423928303304,5.57825345392113,0.3684379688073,18.3249610629715,9.32693695432363e-06,-0.989260435733021,0.655814603744701,-1.67218237885354,0.451223277804768,-1.14569936345305,0.585114403351005,-0.446228466725139,0.32923825088414,-0.529484472064415,0.228658267132978,-0.0955481882490727,0.815010730224095,0.543777819615496,0.548568700139458,0.541473356904797,1
"pvalue5","hsa.let.7i",1.12664666492193,0.783383861037212,4.7063074104076,0.449266031335205,-0.168581498849303,0.969516188833213,11.669474743779,0.0890876708077075,-0.181019965311097,0.823987619148513,0.317287992711541,0.694369495263347,-1.05320122339395,0.237616005537309,0.33332525186854,0.452505915398424,0.162236414049485,0.70396009451706,-0.375337913874406,0.416900470661162,0.415637142677756,0.442879782085121,0.430627006266266,1
"pvalue6","hsa.mir.1.2",0.873706719641122,0.78622915292225,0.0867770495086485,0.985648515938133,7.87134482623835,0.295826664756556,11.7702170353927,0.0448265255711215,-0.321706037301208,0.684148451547092,-0.977533800294298,0.281884628272039,-2.01989896765931,0.562257471774582,-0.0721595710937779,0.862389280301119,0.0727078979679247,0.864883367858143,-0.787499759220641,0.091818114543636,0.191152634631617,0.24910659050002,0.228357632791948,1
"pvalue7","hsa.mir.100",0.600193402151536,0.298472500859789,14.1663993434849,0.0289490590724186,1.74804542308332,0.722958169902578,10.5279715307303,0.0516406283120194,-0.805906509687705,0.182339543444752,-1.14024236712325,0.079369745859523,-1.86876449602202,0.326142755472031,0.429826497783808,0.296283075778019,-0.0121920502729817,0.977612091898149,-0.507591742269288,0.27694100097182,0.201571642791717,0.214787474486287,0.197387614287108,1
"pvalue8","hsa.mir.101.2",2.28544674579722,0.761822942071504,2.82079387364635,0.776780788453211,0.398911562279414,0.968652373304282,-1.15012423169392,0.893727766679873,-1.15818004207936,0.0699222965204429,-0.969507096719249,0.0954147560184867,-2.00552772303191,0.270244461811314,-0.812287278722813,0.0480250917579739,-0.697065538723941,0.07779959780511,-1.90401502899224,0.000325276162687076,0.00134431505387569,0.00358520498637575,0.00119283767892546,1
"pvalue9","hsa.mir.103a.2",10.8537202784114,0.115076468782306,-5.74830771752198,0.474652080228963,-6.71430435465433,0.428785937492347,-9.50440526028215,0.285072182720101,-0.775969501364018,0.155942403128353,-0.173913070892887,0.768497897214383,-0.27442988035812,0.743100234399688,-0.788549959140531,0.0808334169239334,-0.208344780353752,0.605103760639561,-0.66668519700992,0.119113962702867,0.227990795161067,0.231005693969592,0.216529261847138,1
"pvalue10","hsa.mir.106a",10.5055669688067,0.0575937105041275,8.53366378797143,0.190284290739164,-3.22796672512421,0.709022482962263,-10.5897101473643,0.0676370690432716,0.483687406530786,0.250599690807619,-0.00906963111774466,0.990353391897087,2.18623305421238,0.00268295162659338,0.468707177213763,0.259527127467538,0.0265030026554057,0.952064317763357,-0.0766842914307335,0.869650541240487,0.555773150616872,0.532225964091245,0.523833333029832,1
"pvalue11","hsa.mir.106b",3.5023597636862,0.438423043267863,16.7462923065766,0.000575358556150984,-2.52145112534269,0.714302044528397,-0.629131166291456,0.942487710407016,1.29596540539618,0.0259817823362787,0.514207829759708,0.465670775249631,0.690990664085212,0.443309439444997,1.3074957774783,0.00433345650408499,0.0436353291937379,0.931463497393252,0.658066974088441,0.172824140376971,0.00670477376570122,0.00599543965677905,0.00317423304430442,1
"pvalue12","hsa.mir.107",13.6294168709764,0.0250411377388515,-13.2751352354833,0.0338661209045815,-8.92076360092351,0.207259722940124,-11.9055231128137,0.219339551864058,0.430594916597673,0.529100144038279,-0.530085568331242,0.281252462892527,-0.20291868239399,0.703468472559732,-0.522963743378628,0.24018442430944,-0.545424091544763,0.204633752974429,-0.473385254636633,0.236995346430568,0.513499314002522,0.485992171693049,0.476378920841025,1
"pvalue13","hsa.mir.10a",1.62753432241651,0.695640137648226,-0.0622455186320043,0.9933841618492,3.16030306706366,0.642792830472835,-0.140178554138666,0.985865739761654,-1.38439981228807,0.0268893060545384,-1.23876818601028,0.00979225342530431,-2.60223558061398,0.334373366718763,-0.927004087478627,0.0237361149005168,-0.562988242170317,0.157331667058577,-1.79750148647825,0.000360519244418903,0.00173458412366555,0.00329671511047688,0.00125633038151113,1
