"","gene","intercept","interceptpvalue","cure1","curepvalue1","cure2","curepvalue2","cure3","curepvalue3","survival1","survivalpvalue1","survival2","survivalpvalue2","survival3","survivalpvalue3","cox1","coxpvalue1","cox2","coxpvalue2","cox3","coxpvalue3","logtest","waldtest","scoretest","flag"
"pvalue","hsa.let.7a.3",0.77595499167228,0.61652522020752,0.0216864325857024,0.99515947983854,-0.62742345060755,0.828883164960653,0.146147644146849,0.968122230422952,-1.29847629879386,0.0297043296571006,-1.07729372249983,0.0790321219991656,-1.69674105257161,0.00395078475386987,-0.708018994688765,0.0886821171497136,-0.932449919074982,0.044311695298108,-0.85679022802607,0.0459867666254698,0.123582011057498,0.0981950588639997,0.0834449568821518,1
"pvalue1","hsa.let.7b",0.446448948179346,0.416819251460445,10.9530642888717,0.0523971323945371,-1.38180230394219,0.12396317561417,0.386371432486228,0.903919674863439,-2.03923204719927,0.00618449676885659,-0.170672933800778,0.859721537322593,-1.9298343084392,0.00921690479124068,-0.47511016801045,0.229296967469628,-1.33937459471345,0.00743631260401424,-0.982767408669568,0.0300706756546098,0.0266889798952275,0.0296096392887611,0.020579575009992,1
"pvalue2","hsa.let.7c",1.41097091004154,0.754118954314,-0.85851486870558,0.85775035771974,-1.11284173245314,0.815168482799577,-0.873871435933646,0.856374966756467,-0.425433854756971,0.61818556999906,0.232116353730869,0.771536959622173,0.127509034783405,0.861538581251695,-0.671025853510503,0.130577535586839,-0.418159348447243,0.329792385076379,-0.339712076865227,0.428745368641668,0.478994020204546,0.476809339865517,0.465748541375815,1
"pvalue3","hsa.let.7d",-0.108936911094161,0.910927650976331,0.428207422746727,0.778307149890867,0.0934451666197041,0.948262215335975,2.47873495409502,0.746269655170411,-0.571539166719164,0.594641484263819,-0.639959025730144,0.558454413666944,-0.788762343689271,0.466388504236275,-0.0472701311585485,0.918430856990603,-0.280581124259675,0.570843863168305,0.503668440429738,0.225745936168649,0.329802130226794,0.311821733156139,0.296627091429639,1
"pvalue4","hsa.let.7e",0.839912465063219,0.739959303146585,-0.430343434029011,0.900945817049837,-1.05243421579224,0.690958253663765,7.84098429196316,0.201825533111233,-0.0239118034473284,0.965381980275783,-0.687948038482456,0.352906526468117,-0.87126976969747,0.0841352519990177,-0.171342836506543,0.694423725795828,-0.975194117242599,0.0459659389962323,-0.0664566423604838,0.870603191510109,0.154716459818513,0.225468311182756,0.198328586017775,1
"pvalue5","hsa.let.7g",0.732411266908626,0.738299394814065,0.843405600594715,0.750948546276406,-0.999400116490571,0.679978070677287,1.28839934149142,0.853902772646053,-1.3712822571727,0.0181666561859488,-0.314859496597049,0.721650815126956,-0.826456550988296,0.179647818888667,-0.785102945657316,0.0982361483945663,-0.792701372057182,0.0913870040526717,-0.119610648274198,0.76166549324586,0.162927271265215,0.17982017256158,0.163708264884381,1
"pvalue6","hsa.let.7i",-0.208863547882064,0.690712544436802,0.64679689095493,0.777987312817253,1.65954652917793,0.739895165790827,0.935363769983347,0.772553932772422,-1.08180903406979,0.624051004566751,-1.56853674922156,0.474298667411403,-1.4034776893112,0.524508209394577,-0.1200263067301,0.794861775757858,-0.0297587819141853,0.945872554410135,-0.190521783241808,0.67120884411396,0.972974880719944,0.973262884277818,0.973183036662814,1
"pvalue7","hsa.mir.1.2",1.42058148710674,0.40341460968359,-0.625171196157939,0.862880796930132,-1.40032629990588,0.586606101416331,-0.548973573460883,0.858874267101508,-1.65460109680009,0.0166315996432806,-1.37014701505341,0.0168232526496644,-1.47220030579645,0.0425348200578807,-1.27464775335575,0.0031244377098693,-1.50555469543109,0.00158254054956023,-1.07842894303807,0.00909372319918007,0.00222438268429915,0.00117511227107673,0.000392842535641076,1
"pvalue8","hsa.mir.100",0.740753148866927,0.798312343179872,0.168209331656662,0.973772494505989,0.206178907694784,0.968056692894229,-0.480878067156718,0.867452356408699,-0.784714192599735,0.298739788004418,-0.886147466345835,0.134163040475525,-0.66831040040012,0.256145146550392,-0.385718147342187,0.369759550073321,-0.504020939760537,0.240387197980601,-0.674119041948384,0.142491454746434,0.487978992957787,0.469973737583378,0.458865385210569,1
"pvalue9","hsa.mir.101.2",0.480205541112341,0.732304927519853,-0.262695170957901,0.900535779739912,0.454630015499022,0.89849364642488,0.237485630596605,0.893925419710054,0.0254179819889555,0.975563227205573,-0.540716701276347,0.453385232286707,-0.789378694600569,0.294965720202401,-0.083626815629204,0.857699084955336,-0.174340226200298,0.686520699824775,-0.33783042136599,0.430882039383695,0.880271845363677,0.882498354440274,0.881482481435013,1
"pvalue10","hsa.mir.103a.2",-0.188873786971445,0.758405384651613,0.687094385563367,0.663848138196748,1.10061699243226,0.795989879838328,10.0593886699776,0.0777728016370589,-0.431467661964337,0.563193658785079,-0.320955312338652,0.684200183920247,-0.245288647433888,0.754328217143866,0.163769241556599,0.746066132106473,0.471986988450039,0.32310498176942,1.00210938567586,0.0276292550574599,0.11301341078279,0.103351588032662,0.0882952709977154,1
"pvalue11","hsa.mir.106a",-0.0132555281510885,0.977355588901369,-0.101056784510404,0.926386545839014,1.57900364132521,0.774181486428418,1.26382256648249,0.732374038654533,-1.0615514115669,0.173175395240726,-1.16782468937938,0.112022057532557,-1.6638456274966,0.0703621761582708,-0.532087953094966,0.285438747963712,0.20312409054971,0.625718901882417,-0.252293566929037,0.584894283185742,0.400695706262092,0.415818690222929,0.402629241667454,1
"pvalue12","hsa.mir.106b",-0.442626876612731,0.408213469930254,0.598070663115621,0.769468654503496,1.93280325148908,0.676694832376971,1.66296652870154,0.759483877769757,-0.943749132315046,0.363957937332887,-1.40295952131426,0.0535141548338768,-1.32122879629283,0.0822868465268718,-0.0342537629904305,0.943983371625532,0.173746160816885,0.704420961922641,0.255810810561444,0.582516971620287,0.904411892340087,0.904763267295789,0.904124333319291,1
"pvalue13","hsa.mir.107",0.10106379596193,0.802902453674205,-0.0806032092575833,0.956398485762911,0.388265474595423,0.83055024742089,15.5152975072714,0.000348420452016773,-1.10691190972555,0.219458821817267,-0.793709687630384,0.114628207052733,-1.6867524085289,0.00018782152383222,-0.504494912169015,0.297587037014774,-0.101710910714206,0.812586785960815,0.0197548450112646,0.963257636626216,0.675988880992045,0.705540444749894,0.699358551405961,1
"pvalue14","hsa.mir.10a",1.82505491347403,0.759984696674955,-0.531815721641641,0.94077053764236,-1.7549383141227,0.772134503932608,-1.81310800315476,0.762279871204679,-0.421801728354434,0.580630858463246,0.238986022030044,0.699117321767139,-0.17505866230077,0.837817553124743,-0.516324543990311,0.222316709056217,-0.643197958793395,0.139424284318586,-0.929320026185696,0.0410643489973483,0.206183337005042,0.191374758212466,0.174567520954282,1
"pvalue15","hsa.mir.10b",0.701282224085615,0.83657072410979,-0.00409079908310683,0.999304713793772,-0.290311405523562,0.942226667584968,0.280722113180704,0.95572818626971,1.13394238950982,0.582633195798255,0.596211727724583,0.757022186356418,0.491941919661867,0.799798528442256,0.737504604395408,0.107076485601463,0.193871451168767,0.683183604701441,0.402223663937843,0.39726153140218,0.400186182045398,0.390288576809181,0.376941069324601,1
"pvalue16","hsa.mir.1180",0.704231597167697,0.747069779293321,-0.357124713492689,0.893680721854566,-0.820921101201932,0.717282751762154,0.689887331413056,0.894069585605875,-0.44931731501194,0.591580610769123,1.34896627574225,0.11829404128723,-0.157733245839974,0.835944824431035,-0.412633490508646,0.382866873140463,0.264332510869275,0.566905174681211,0.13988605339486,0.751788142963657,0.462794214592951,0.491366704603318,0.479896002058592,1
"pvalue17","hsa.mir.1245a",-0.00227569824657176,0.996519752341633,4.40052303453411,0.270797054344756,0.972839032466967,0.812627075535609,1.17342716956664,0.824305866055963,-1.22481088444355,0.140533731464551,-0.227543621414394,0.796156983111907,0.0959663287781834,0.870977898522923,-0.055886246214675,0.912473296828678,0.482120011209716,0.285260189143771,0.660624810090565,0.132474505057865,0.296636554297851,0.302904276523908,0.288820154636627,1
"pvalue18","hsa.mir.1247",1.8596881051008,0.765240068646669,-0.769798064123798,0.917976197247529,-3.12971174095665,0.619738792150226,-1.21030545967844,0.846202046079487,0.29845735593423,0.613246122802451,2.60987863480056,0.000132228325125272,0.800574569120484,0.111286053701798,-0.0543271968116803,0.896722172078969,-0.760753402685812,0.153567790574779,0.0212776891879793,0.958557305683715,0.393724926282207,0.475900560277886,0.454827644960557,1
"pvalue19","hsa.mir.1249",-0.00861971318363839,0.99071229326953,1.87889734092725,0.761839006471517,-0.0295125107550616,0.977219427902364,0.670875055647505,0.773080609559663,-1.68793522137097,0.433549497543541,-0.781548995145526,0.725944184390556,-1.38118584231564,0.511707347995173,-0.106204149143768,0.830856335666449,-0.408478223305161,0.450707094740786,-0.331566641833761,0.503446845446917,0.827234707902897,0.824840800159438,0.823033381889586,1
"pvalue20","hsa.mir.125a",0.386459016961597,0.859638073184953,-0.664758901580053,0.772756915668554,0.124891810976632,0.962392538755052,1.85103505624949,0.801720374687187,0.812117412360409,0.426569988649251,-0.518490372048622,0.623050562006673,-0.373146971259612,0.72880238191582,-0.170372575897764,0.712185469592997,-0.360730935174127,0.465253598021167,0.348723408551676,0.400226931458129,0.42167485967782,0.415421583502523,0.402921205645983,1
"pvalue21","hsa.mir.125b.2",0.261235209569,0.875593084127831,0.78943010910493,0.814659891288953,0.223589513414105,0.937371527918823,0.636950221906258,0.90661345663459,0.0599663654050495,0.940618541829928,-0.0928967786704933,0.929954216187457,0.108787404993162,0.881947946262533,0.41657574195182,0.36282434509148,0.107162780315599,0.826086169888132,0.359771832434111,0.440933780194989,0.762197080042944,0.766850368673993,0.764008390657119,1
"pvalue22","hsa.mir.126",-0.70741696329007,0.109401908815643,1.59490282950138,0.597117948004726,0.955004310296115,0.673556167586603,3.00458677958605,0.704922549335789,-1.36716518968239,0.0371724510207124,-2.01293939477911,0.0131224248645293,-1.81673560218791,0.00229924671655458,0.558542697526844,0.222096252899994,-0.185304970661654,0.732193395349312,0.687328170537018,0.121600515131713,0.16943592622022,0.189947689256336,0.172919053856626,1
