,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue153,hsa.mir.342,-1.163228454,0.004700956,-0.247310962,0.789244515,1.691190539,0.296923123,1.590967768,0.173306324,-0.400534501,0.617082276,-2.478321797,0.014046218,-3.159807395,0.00766831,-0.130021562,0.822393697,-0.087979795,0.8653672,-0.452895803,0.403669137,0.852286628,0.861564955,0.859299282,1
pvalue154,hsa.mir.345,-1.638817099,0.00037461,3.193094133,0.078061884,1.124809903,0.288918274,4.316886173,0.0341552,-2.452031214,0.010403336,-1.444855979,0.197777201,-2.741882639,0.002564055,0.474393653,0.431800891,0.30246189,0.623671307,0.479481488,0.411456367,0.833333713,0.845186142,0.842614648,1
pvalue155,hsa.mir.34a,-1.538643279,0.002397112,2.201959883,0.109673134,2.558082108,0.081350998,3.079813144,0.080354864,-2.133714901,0.00548955,-1.543828215,0.064515742,-3.138116097,0.000493572,0.307933023,0.602681431,0.915226292,0.07952496,-0.115945264,0.85866279,0.215405495,0.196724409,0.172491718,1
pvalue156,hsa.mir.34b,-0.042842657,0.965607152,-0.916937031,0.509263337,0.405109731,0.787288661,0.459647421,0.773880605,0.219279361,0.851587116,-0.657074657,0.610942915,-1.742754105,0.682747404,-0.709066348,0.216897877,-0.293071546,0.590230071,-0.939070503,0.137310528,0.433794004,0.436982707,0.418334112,1
pvalue157,hsa.mir.34c,-0.936545421,0.049810813,-0.058720642,0.955432523,3.301199482,0.008679342,0.971268454,0.418281239,-0.875893386,0.513487844,-2.473889865,0.002336612,-2.698289287,0.00370665,-0.414708053,0.444562408,-0.113503217,0.822783156,-0.838662204,0.171738497,0.498275625,0.535192202,0.518190539,1
pvalue158,hsa.mir.3605,-0.990787622,0.147296109,1.184094893,0.215467477,0.508266722,0.61277187,2.527551089,0.173001388,-1.507457273,0.074249643,-1.27937508,0.150290973,-2.394736175,0.129670457,-0.418958466,0.483869628,-0.660302645,0.275138681,-0.565853964,0.343246976,0.74304674,0.720737376,0.713072829,1
pvalue159,hsa.mir.3607,-1.412240093,0.080698527,3.030005608,0.046540259,-0.258609234,0.772735318,1.852900206,0.151829349,-0.952612121,0.814173774,-0.084946736,0.983675762,-2.223216831,0.684141351,0.992514271,0.086594256,-0.574913538,0.429166684,-0.316014075,0.63722355,0.018408829,0.016364059,0.007746868,1
pvalue160,hsa.mir.361,-2.27052352,3.19E-05,2.645387434,0.11635734,3.204763256,0.021152096,4.635699337,0.040875007,-1.994038349,0.628940214,-2.668506702,0.518088321,-2.820463749,0.499914891,1.178424898,0.078429884,0.838288213,0.25146646,1.06584188,0.128767279,0.258774282,0.34737122,0.311225754,1
pvalue161,hsa.mir.3613,0.24091919,0.851957763,-0.526093054,0.670512569,-1.03488527,0.574115781,0.374919405,0.881308105,0.889429941,0.408567052,0.819565714,0.418716686,-1.156956094,0.434591052,0.247875868,0.63282151,-0.065116725,0.908045279,-0.53224308,0.366564779,0.574213297,0.599802088,0.586649018,1
pvalue162,hsa.mir.3614,-1.448291852,2.10E-05,1.593300732,0.054501829,2.050471379,0.135164234,2.895227176,0.157094396,-2.770158833,0.007600496,-2.90005644,0.004595854,-3.774990799,0.004891211,-0.113700634,0.833790658,-0.015238197,0.978245379,-0.332486688,0.585147163,0.941498192,0.9447148,0.944192331,1
