,gene,intercept,interceptpvalue,cure1,curepvalue1,cure2,curepvalue2,cure3,curepvalue3,survival1,survivalpvalue1,survival2,survivalpvalue2,survival3,survivalpvalue3,cox1,coxpvalue1,cox2,coxpvalue2,cox3,coxpvalue3,logtest,waldtest,scoretest,flag
pvalue115,hsa.mir.22,0.733377992,0.780999481,-0.640848226,0.838033772,-1.623152814,0.570086579,-0.26825027,0.951161129,-1.056701659,0.197651928,-0.526334321,0.444186523,-1.316036866,0.160866049,-0.913048809,0.068488253,-1.368299203,0.018008019,-0.820314604,0.085957747,0.061864189,0.056510179,0.040002566,1
pvalue116,hsa.mir.221,-0.235826205,0.611888832,0.400886408,0.834678178,0.14350496,0.875409543,1.090324083,0.694728208,-0.499119736,0.459755419,-1.989144944,0.589090097,-0.580866049,0.496840575,0.066057367,0.89587873,-0.662908664,0.25873629,0.429394115,0.414011682,0.27382742,0.315390898,0.29009027,1
pvalue117,hsa.mir.223,0.400762391,0.484954506,-0.64478469,0.566595998,-0.588602735,0.701905987,-0.004034049,0.999108056,-0.11287369,0.906489792,-0.756806002,0.214392047,-1.188481676,0.135426849,-0.442424046,0.381943438,-0.75557046,0.153681302,-0.541457854,0.285621446,0.526883344,0.508984522,0.4953,1
pvalue118,hsa.mir.224,0.262941278,0.836556368,0.120380991,0.959245021,0.020288214,0.992856398,-0.850523096,0.613931704,-0.106167417,0.882953016,-0.476206694,0.647842782,0.158264073,0.827950683,-0.002803449,0.995408543,-0.19531614,0.698612818,-0.50703192,0.364056095,0.779737241,0.796765962,0.792558857,1
pvalue119,hsa.mir.2277,-0.335680799,0.535449169,-0.831212875,0.534658851,0.923331113,0.286441363,1.354182004,0.721903913,0.221923164,0.92941723,-0.86354656,0.73134971,-1.128732092,0.637010871,-0.650344557,0.346236114,0.17871017,0.712045834,0.150297008,0.772664567,0.553419892,0.62651947,0.607847707,1
pvalue120,hsa.mir.2355,0.873018366,0.73582894,-0.351999835,0.917415941,-2.11350483,0.437652125,-0.996922101,0.721633839,-1.279321149,0.552094707,0.760288292,0.372506925,0.152877925,0.806860656,-0.704027157,0.141682236,-1.203753028,0.042359568,-0.500763139,0.310704713,0.182599643,0.190691505,0.165120177,1
pvalue121,hsa.mir.23a,0.170228554,0.755870787,0.248167886,0.9028535,0.031555979,0.981386773,-0.694452109,0.656924609,0.17719981,0.934228768,0.255466157,0.906323861,-0.234089997,0.91525445,0.250510102,0.597328773,0.150133937,0.769703823,-0.632024219,0.296208181,0.452550387,0.516045393,0.495086128,1
pvalue122,hsa.mir.24.2,-0.011531288,0.988023286,-0.395642757,0.786136066,0.46801107,0.893004804,0.39320118,0.832862336,-0.156784458,0.805392843,0.089382409,0.932773971,0.615850492,0.442917225,-0.354645163,0.545263221,0.361194843,0.486369914,0.576298478,0.256716697,0.336088475,0.356684846,0.336377913,1
pvalue123,hsa.mir.25,-0.423268164,0.416689587,-0.016322547,0.987342176,1.957305538,0.695588327,0.562107662,0.598227392,-0.115426149,0.894485022,-0.694728564,0.3884223,0.759819702,0.307147872,-0.055863181,0.926940883,0.604605512,0.254610326,0.77341315,0.146731277,0.299288196,0.311747785,0.292456846,1
pvalue124,hsa.mir.26a.2,-0.513378796,0.301020293,1.530831954,0.734156454,-0.104377501,0.910015182,1.289996178,0.735986791,-1.106058798,0.181102954,-1.215891508,0.066865336,-2.045850277,0.010440737,0.548260101,0.267431704,-0.525988651,0.370366757,-0.059304242,0.911874986,0.24725351,0.247820769,0.224059263,1
pvalue125,hsa.mir.26b,-1.246100096,0.026687549,1.446976651,0.377864373,0.802274974,0.344149393,2.589544244,0.658996909,-1.52855297,0.509145919,0.283535629,0.902018924,-1.390602098,0.567091346,0.543125711,0.386387821,0.859561726,0.171581699,1.12621809,0.054368337,0.207102983,0.245550107,0.218098291,1
pvalue126,hsa.mir.27b,-1.018848889,0.12557036,2.283292647,0.614923298,1.197490809,0.604772715,1.488412898,0.51457589,0.303446145,0.930181245,-0.68261298,0.867549634,0.286603463,0.932502427,1.526236477,0.008797727,0.507512014,0.451011773,1.195997013,0.055300336,0.022881544,0.035254745,0.021328073,1
pvalue127,hsa.mir.28,0.138659183,0.937080462,0.068875526,0.975440088,0.557614251,0.902030849,-0.873867294,0.690706457,0.160237825,0.816997567,-0.530034644,0.439662956,-0.135853509,0.874824765,0.127557689,0.793776983,0.008979954,0.9857208,-0.679826197,0.268474016,0.525427686,0.591348028,0.573545157,1
pvalue128,hsa.mir.296,-0.342885074,0.582100276,-0.189260756,0.876584602,1.262435377,0.763615372,0.259318388,0.840897768,-0.747296492,0.355203687,-1.003406373,0.156099355,-0.443845832,0.631765494,-0.435433541,0.491965965,0.307538983,0.569772719,0.05356118,0.925484661,0.565962007,0.592992482,0.580616238,1
pvalue129,hsa.mir.29a,1.154651175,0.793346421,-0.873661675,0.861738921,-1.978857188,0.658070953,-1.161494449,0.805437366,-0.063079691,0.939822659,-0.03249312,0.97130301,-1.954346659,0.779508115,-0.449092793,0.328861993,-1.307172862,0.014725565,-1.475351267,0.010855037,0.01549703,0.019869497,0.010817493,1
pvalue130,hsa.mir.29b.2,1.913747906,0.758634769,-2.963478065,0.641475253,-1.669239895,0.796535691,-2.26327044,0.731599728,-0.165248422,0.802373191,-1.068695177,0.252177655,-1.522625685,0.745540445,-1.834885622,0.001340004,-1.328269962,0.004967891,-1.837807083,0.001340548,0.000537333,0.000321734,3.81E-05,1
pvalue131,hsa.mir.29c,1.818060806,0.740374476,-2.270302836,0.683805394,-2.248354439,0.697143332,-2.031780754,0.726646554,-0.495579181,0.554211438,-1.522562461,0.757297173,-3.379686658,0.717326691,-1.572403835,0.001143603,-2.038021374,0.000290808,-2.496880656,8.39E-05,4.68E-06,4.43E-06,2.53E-08,1
pvalue132,hsa.mir.301a,-0.010150511,0.991419244,-2.868674062,0.023381641,0.860207459,0.826234856,2.370080283,0.762164293,2.777078302,0.391410331,-0.565162569,0.800543426,0.589315273,0.476084446,-1.98569313,0.063581462,0.104308275,0.85187085,1.261500331,0.006813242,4.01E-05,0.0008358,2.21E-05,1
pvalue133,hsa.mir.301b,-1.78334845,0.003135082,0.809396183,0.300706474,1.308023726,0.401863817,19.66380503,0.000306286,-0.532309692,0.552272069,-1.391597117,0.066345362,-0.8536401,0.085576528,0.503710842,0.641311061,0.512082337,0.647313995,2.195660736,0.033134046,0.000126252,0.000194019,1.64E-05,1
pvalue134,hsa.mir.3064,-1.111152642,0.246179427,1.165411115,0.366150525,0.406883171,0.754737249,2.283016434,0.427474792,-0.662882419,0.867344598,-0.010999473,0.997511939,-0.503486215,0.898346415,0.563899199,0.414197463,0.363832896,0.618624135,1.221822958,0.055263651,0.120074575,0.126854844,0.104642705,1
pvalue135,hsa.mir.3065,-1.172030893,0.054292745,0.635674135,0.503801629,2.548925072,0.609036311,1.93740732,0.489821807,-0.403478126,0.729905323,-0.45081389,0.623623675,-1.361533302,0.1280947,0.310055184,0.632036677,1.414330681,0.018609369,0.725770696,0.227955227,0.065374676,0.063950832,0.046000604,1
pvalue136,hsa.mir.3074,-0.322591688,0.818157966,0.216805608,0.924837152,0.18708901,0.943448885,4.54423018,0.291189265,-0.203259679,0.897694916,-0.155812487,0.857247795,0.166369623,0.848602597,0.093495888,0.871473473,0.03410385,0.952979953,1.285187957,0.016135181,0.040986099,0.029172522,0.017532961,1
pvalue137,hsa.mir.30a,0.036666,0.921546057,1.676389844,0.793776815,-0.280451328,0.735607133,-0.80544621,0.463303166,-1.742772471,0.007204049,-1.959408318,0.007964523,-2.114037232,0.030363999,0.018203724,0.967702202,-0.870898546,0.092693299,-1.426263528,0.030486387,0.031093859,0.054714348,0.035157414,1
pvalue138,hsa.mir.30b,0.501109658,0.779193186,-0.72615152,0.699423461,0.343768908,0.940736469,-1.061345299,0.622235685,-0.088761615,0.96964031,-0.845715266,0.312255864,-0.115207864,0.902352451,-0.528064523,0.301873215,-0.281768503,0.56440855,-0.767764643,0.1701954,0.528905237,0.533166563,0.520210768,1
pvalue139,hsa.mir.30c.2,-0.40436475,0.271156803,5.949739458,0.247061697,1.653990066,0.74820535,0.21470237,0.842186976,-2.494002025,0.032777585,-2.236908812,0.026202012,-1.747189246,0.386037715,0.166395372,0.753793208,0.221476524,0.662242258,-0.255289626,0.638598278,0.817397009,0.826302874,0.823471912,1
pvalue140,hsa.mir.30d,-0.066212227,0.869067986,0.643654522,0.795517965,9.622744504,0.147064665,-2.435137314,0.001376676,-1.675689957,0.017981139,-1.313471525,0.047233894,-0.804521664,0.09115786,-0.305295593,0.546477693,0.474627849,0.293167807,-2.283602532,0.030415732,0.002193802,0.038255472,0.006727349,1
pvalue141,hsa.mir.30e,0.19649573,0.697920452,-0.377623784,0.727766839,-0.710641331,0.720961497,0.286881474,0.867342445,0.340463129,0.706103658,-0.579258631,0.55053302,-0.811214575,0.234718668,-0.015698554,0.974966564,-0.762640002,0.200315865,-0.238027397,0.61721761,0.544731103,0.595844066,0.580580363,1
pvalue142,hsa.mir.3127,-0.832774262,0.307338882,0.423386004,0.760650101,0.788422263,0.57773861,2.768348805,0.678086072,0.825580638,0.715972965,0.200108993,0.929610942,1.091327296,0.597737792,0.714666468,0.32878415,0.674540405,0.328498014,2.009263755,0.001785077,0.001468501,0.001318695,0.000276665,1
pvalue143,hsa.mir.32,-0.477089378,0.50604624,-0.01516965,0.988129233,1.099239037,0.693895502,6.620768816,0.269511537,-0.423280365,0.624443784,-0.15709167,0.814953312,-0.901577569,0.32899405,-0.180052233,0.766268545,0.615835764,0.243561877,0.699375697,0.188552426,0.266826466,0.286763163,0.26650635,1
pvalue144,hsa.mir.3200,0.1966205,0.829837375,-0.860389493,0.512916436,-0.383643726,0.771012822,0.405858801,0.815626363,0.005853649,0.996556685,-0.870053738,0.212718231,-0.405043853,0.491385621,-0.509726206,0.361781335,-0.66127365,0.236048023,0.086261152,0.851539431,0.41838425,0.443445572,0.427378211,1
pvalue145,hsa.mir.320a,-0.226210138,0.726387447,-0.176801428,0.85350202,0.89573044,0.723005523,0.061160064,0.955954207,0.167803476,0.858022643,-0.677801323,0.485976938,0.536896491,0.584203031,-0.070540275,0.899311921,0.200448489,0.691125576,0.369789739,0.49539154,0.853072344,0.851432019,0.84949309,1
pvalue146,hsa.mir.320b.1,-0.797813154,0.568592296,0.800709914,0.661173739,1.231980662,0.436173725,1.642982748,0.651274474,0.909278155,0.679318764,0.742317024,0.737783611,0.623658234,0.773580653,1.013846551,0.152046647,1.226962488,0.059931858,1.302185518,0.052039222,0.136761506,0.242219056,0.195628058,1
pvalue147,hsa.mir.320b.2,-0.438792885,0.878699165,-0.047457685,0.987074929,0.77951665,0.840034703,1.511678351,0.73728592,0.957097766,0.669274251,0.158875238,0.941618795,0.397032661,0.860989121,0.378710417,0.546144425,0.523606415,0.404932982,1.063840461,0.069307833,0.248038975,0.245405965,0.222142927,1
pvalue148,hsa.mir.324,-0.217274411,0.747012054,-0.735508608,0.438088472,0.210333128,0.858604599,2.046394731,0.778690942,-0.809199921,0.81472697,0.215719204,0.754158534,-0.647423566,0.385647686,-0.916400666,0.147340169,0.282104317,0.601103518,0.59329444,0.220159175,0.044342114,0.077260301,0.052463395,1
pvalue149,hsa.mir.326,-0.788632902,0.49976139,1.29398661,0.761874268,0.734715786,0.569943922,1.445448837,0.654598405,0.55015843,0.670539896,0.082589601,0.9423265,0.259252476,0.828337875,1.122707968,0.124912342,0.582068695,0.38333979,1.096575116,0.089737471,0.225079109,0.273565592,0.24500227,1
pvalue150,hsa.mir.328,0.695345072,0.822087881,-0.238858531,0.952378529,-0.97580961,0.758841759,-1.190263699,0.721027773,-0.413309966,0.64754231,-0.156334858,0.858241219,-1.706131531,0.707744178,-0.39061561,0.384636477,-0.715695209,0.166103487,-1.5877694,0.015975955,0.054492201,0.095611406,0.065374922,1
pvalue151,hsa.mir.330,-1.888820727,0.001070614,2.012572931,0.020789166,1.853971331,0.175775533,9.123080207,0.210280713,-0.765391176,0.349646411,-1.032787821,0.317675577,-0.45494343,0.43395543,1.286487059,0.103895278,1.02835527,0.220229147,2.522715205,0.000925274,0.000211867,0.000407132,3.03E-05,1
pvalue152,hsa.mir.331,-0.182115643,0.816805442,-0.507114016,0.666556956,0.892521263,0.79837893,1.121416534,0.560523144,0.988800564,0.24389892,0.279322195,0.743027121,0.077924133,0.932760168,0.051651364,0.93211366,0.686508921,0.184819202,0.555688572,0.308509033,0.451471056,0.463504647,0.449258637,1
pvalue153,hsa.mir.335,-0.380400224,0.612285631,0.037789813,0.970871524,0.941583419,0.696034527,2.140238749,0.362429573,-0.546756594,0.417331182,-0.585974517,0.467675489,-0.759892319,0.377962992,-0.242822772,0.675216881,0.358129501,0.498757171,0.465911032,0.393101362,0.521893505,0.538341523,0.526225772,1
pvalue154,hsa.mir.338,-0.797432725,0.252747335,1.830179796,0.662384722,0.34891077,0.752070277,1.242856784,0.294139106,-1.292551533,0.144841961,-0.83881019,0.684168461,0.147602811,0.884556821,0.516437789,0.354908064,-0.073167949,0.908045947,0.972567234,0.076400736,0.1669932,0.164998444,0.142516391,1
pvalue155,hsa.mir.339,0.1961181,0.873208476,0.845937321,0.87987845,-0.30287359,0.925940687,-0.127160547,0.94180319,-0.352217236,0.712337706,-0.819542971,0.712960452,0.371493467,0.370762776,0.252649384,0.603931639,-0.705644487,0.250571314,0.065430667,0.896056566,0.389979101,0.459625487,0.434601444,1
